DISTRICTE;CODI_ILLA;SECC_CENS;BARRI;NOM_DISTRICTE;NOM_BARRI;AEB;HABITANTS;NUM_PARC;NUM_LOCALS;NUM_VIVENDES;NUM_PARKINGS;NUM_ALTRES;SUP_CONS;SUP_SOBRE_RASANT;SUP_SOTA_RASANT;SUP_LOCALS;SUP_SERVEIS;SUP_SOL;DATA_DADES
09;97460;025;60;Sant Andreu;Sant Andreu;187;42;14;44;20;2;22;16040;16040;0;15901;139;16742;15/04/15
09;97470;025;60;Sant Andreu;Sant Andreu;187;520;29;491;261;115;115;34649;33324;1325;30993;3656;8474;15/04/15
09;97481;025;60;Sant Andreu;Sant Andreu;187;80;20;103;57;3;43;9906;9906;0;9378;528;3006;15/04/15
09;97482;025;60;Sant Andreu;Sant Andreu;187;0;1;0;0;0;0;0;0;0;0;0;1317;15/04/15
09;97491;025;60;Sant Andreu;Sant Andreu;187;170;35;169;120;2;47;12138;12078;60;11062;1076;5099;15/04/15
09;97510;025;60;Sant Andreu;Sant Andreu;187;1;6;18;11;0;7;1369;1369;0;1268;101;2496;15/04/15
09;97522;028;60;Sant Andreu;Sant Andreu;188;116;2;254;45;187;22;12112;7437;4675;11484;628;1410;15/04/15
09;97523;025;60;Sant Andreu;Sant Andreu;187;8;2;23;14;0;9;4687;4687;0;4591;96;4860;15/04/15
09;97524;027;60;Sant Andreu;Sant Andreu;187;319;4;210;123;80;7;14683;14683;0;13021;1662;1900;15/04/15
09;97525;027;60;Sant Andreu;Sant Andreu;187;118;2;280;52;204;24;17695;17695;0;16508;1187;2131;15/04/15
09;97530;028;60;Sant Andreu;Sant Andreu;188;114;12;89;64;11;14;7220;7057;163;6393;851;2139;15/04/15
09;97540;029;60;Sant Andreu;Sant Andreu;188;1184;16;740;525;163;52;57996;57996;0;52897;5099;8391;15/04/15
09;97550;030;60;Sant Andreu;Sant Andreu;188;895;10;766;407;161;198;42192;37561;4631;36364;5828;5812;15/04/15
09;97560;031;60;Sant Andreu;Sant Andreu;188;0;2;16;0;1;15;3270;3270;0;3270;0;7709;15/04/15
09;97570;037;60;Sant Andreu;Sant Andreu;190;611;22;386;251;65;70;27552;26650;902;24385;3167;4929;15/04/15
09;97583;037;60;Sant Andreu;Sant Andreu;190;436;3;481;446;0;35;30739;30724;15;27400;3339;14682;15/04/15
09;97591;038;60;Sant Andreu;Sant Andreu;190;1009;22;629;432;103;94;49550;48940;610;44593;4957;19144;15/04/15
09;97592;037;60;Sant Andreu;Sant Andreu;190;30;6;11;10;0;1;993;993;0;881;112;2873;15/04/15
09;97593;037;60;Sant Andreu;Sant Andreu;190;18;7;24;10;0;14;1608;1352;256;1366;242;4251;15/04/15
09;97601;039;60;Sant Andreu;Sant Andreu;190;820;15;727;386;288;53;40275;37795;2480;36061;4214;7975;15/04/15
09;97602;038;60;Sant Andreu;Sant Andreu;190;580;15;478;253;130;95;33623;28008;5615;28363;5260;6575;15/04/15
09;97610;026;60;Sant Andreu;Sant Andreu;187;1146;25;914;506;339;69;58369;54032;4337;50897;7472;10106;15/04/15
09;97620;026;60;Sant Andreu;Sant Andreu;187;405;30;349;214;89;46;24630;23872;758;21740;2890;6712;15/04/15
09;97630;040;60;Sant Andreu;Sant Andreu;191;334;45;547;193;286;68;26797;25733;1064;24153;2644;8769;15/04/15
09;97640;039;60;Sant Andreu;Sant Andreu;190;448;32;355;253;45;57;24022;23582;440;21780;2263;5535;15/04/15
09;97653;039;60;Sant Andreu;Sant Andreu;190;307;60;332;158;98;76;15064;13909;1155;15270;2547;6013;15/04/15
09;97660;035;60;Sant Andreu;Sant Andreu;190;726;61;577;437;97;43;32600;31312;1288;28441;4159;9538;15/04/15
09;97670;040;60;Sant Andreu;Sant Andreu;191;396;49;359;231;62;66;23960;22040;1920;20417;3543;11381;15/04/15
09;97681;040;60;Sant Andreu;Sant Andreu;191;320;70;416;261;121;34;20852;18211;2641;18051;2801;9024;15/04/15
09;97682;040;60;Sant Andreu;Sant Andreu;191;0;1;0;0;0;0;0;0;0;0;0;339;15/04/15
09;97692;040;60;Sant Andreu;Sant Andreu;191;0;1;0;0;0;0;0;0;0;0;0;287;15/04/15
09;97693;040;60;Sant Andreu;Sant Andreu;191;343;42;312;194;73;45;19012;17987;1025;16533;2479;5609;15/04/15
09;97700;027;60;Sant Andreu;Sant Andreu;187;0;1;0;0;0;0;0;0;0;0;0;683;15/04/15
09;97710;040;60;Sant Andreu;Sant Andreu;191;118;11;49;12;1;36;11563;10543;1020;11511;52;5224;15/04/15
09;97720;035;60;Sant Andreu;Sant Andreu;190;315;9;430;133;263;34;23812;23812;0;22243;1569;3752;15/04/15
09;97721;035;60;Sant Andreu;Sant Andreu;190;0;1;0;0;0;0;0;0;0;0;0;3625;15/04/15
09;97730;036;60;Sant Andreu;Sant Andreu;190;214;4;190;77;93;20;17948;11141;6807;17150;798;3674;15/04/15
09;97740;036;60;Sant Andreu;Sant Andreu;190;67;20;112;59;33;20;6993;5997;996;5867;1126;3568;15/04/15
09;97750;037;60;Sant Andreu;Sant Andreu;190;310;12;172;144;1;27;13847;13847;0;12683;1164;3062;15/04/15
09;97760;036;60;Sant Andreu;Sant Andreu;190;134;2;60;55;0;5;4921;4921;0;4470;451;530;15/04/15
09;97771;036;60;Sant Andreu;Sant Andreu;190;435;8;346;198;125;23;20729;20729;0;19019;1710;2956;15/04/15
09;97772;036;60;Sant Andreu;Sant Andreu;190;0;1;0;0;0;0;0;0;0;0;0;2122;15/04/15
09;97780;036;60;Sant Andreu;Sant Andreu;190;623;6;469;258;178;33;30116;28520;1596;27009;3107;5137;15/04/15
09;97790;032;60;Sant Andreu;Sant Andreu;189;206;26;652;221;305;126;37084;25483;11601;29274;7810;49955;15/04/15
09;97800;032;60;Sant Andreu;Sant Andreu;189;178;40;122;109;1;12;29658;24999;4659;28702;956;59749;15/04/15
09;97811;005;57;Sant Andreu;la Trinitat Vella;182;0;1;0;0;0;0;0;0;0;0;0;79927;15/04/15
09;97812;005;57;Sant Andreu;la Trinitat Vella;182;0;1;0;0;0;0;0;0;0;0;0;5691;15/04/15
09;97814;005;57;Sant Andreu;la Trinitat Vella;182;0;1;0;0;0;0;0;0;0;0;0;4980;15/04/15
09;97815;032;60;Sant Andreu;Sant Andreu;189;0;1;0;0;0;0;0;0;0;0;0;3774;15/04/15
09;97816;032;60;Sant Andreu;Sant Andreu;189;421;1;397;207;190;0;24685;20079;4606;17946;6739;7385;15/04/15
09;97818;005;57;Sant Andreu;la Trinitat Vella;182;0;14;11;0;0;11;8658;8658;0;8635;23;99243;15/04/15
09;97819;005;57;Sant Andreu;la Trinitat Vella;182;196;4;301;86;202;13;15386;9625;5761;10475;4911;3818;15/04/15
09;97820;032;60;Sant Andreu;Sant Andreu;189;460;10;355;206;138;11;25244;20628;4616;19926;5318;16587;15/04/15
09;97821;032;60;Sant Andreu;Sant Andreu;189;0;1;5;0;0;5;883;883;0;883;0;882;15/04/15
09;97830;032;60;Sant Andreu;Sant Andreu;189;340;11;415;158;202;55;31275;25335;5940;23961;7314;18231;15/04/15
09;97844;005;57;Sant Andreu;la Trinitat Vella;182;797;63;627;329;205;93;41544;35638;5906;34681;6863;22279;15/04/15
09;97850;004;57;Sant Andreu;la Trinitat Vella;182;1102;56;576;447;52;77;38598;37296;1302;34203;4395;12335;15/04/15
09;97860;005;57;Sant Andreu;la Trinitat Vella;182;311;16;329;143;154;32;17760;13831;3929;14041;3719;4551;15/04/15
09;97870;005;57;Sant Andreu;la Trinitat Vella;182;176;34;134;82;25;27;9058;8536;522;8102;956;6275;15/04/15
09;97880;004;57;Sant Andreu;la Trinitat Vella;182;203;21;229;102;95;32;13095;13095;0;12094;1001;3921;15/04/15
09;97891;004;57;Sant Andreu;la Trinitat Vella;182;432;14;286;149;82;55;22787;22095;692;21612;1175;5771;15/04/15
09;97892;005;57;Sant Andreu;la Trinitat Vella;182;0;1;0;0;0;0;0;0;0;0;0;1315;15/04/15
09;97900;002;57;Sant Andreu;la Trinitat Vella;182;332;28;191;125;26;40;14453;14353;100;13304;1149;8433;15/04/15
09;97910;002;57;Sant Andreu;la Trinitat Vella;182;1281;94;595;429;104;62;39900;36746;3154;34294;5606;11920;15/04/15
09;97920;001;57;Sant Andreu;la Trinitat Vella;182;328;20;158;117;19;22;10525;9460;1065;8796;1729;2963;15/04/15
09;97930;001;57;Sant Andreu;la Trinitat Vella;182;271;11;136;104;19;13;8267;7660;607;7005;1262;2728;15/04/15
09;97940;001;57;Sant Andreu;la Trinitat Vella;182;251;5;86;78;0;8;4453;4453;0;3669;784;4867;15/04/15
09;97950;001;57;Sant Andreu;la Trinitat Vella;182;14;1;71;44;1;26;16174;16174;0;16174;0;20856;15/04/15
09;97960;002;57;Sant Andreu;la Trinitat Vella;182;492;37;214;186;1;27;14551;14551;0;13152;1586;5651;15/04/15
09;97970;001;57;Sant Andreu;la Trinitat Vella;182;128;15;93;78;8;7;5531;5304;227;4801;730;1666;15/04/15
09;97980;002;57;Sant Andreu;la Trinitat Vella;182;253;18;140;103;17;20;9478;9478;0;8602;876;2919;15/04/15
09;97991;003;57;Sant Andreu;la Trinitat Vella;182;299;14;148;123;5;20;10178;9937;241;9046;1132;2678;15/04/15
09;97992;003;57;Sant Andreu;la Trinitat Vella;182;995;35;570;380;125;65;35392;33381;2011;31497;3895;9227;15/04/15
09;98000;003;57;Sant Andreu;la Trinitat Vella;182;222;16;142;74;42;26;7165;7112;53;6626;539;2489;15/04/15
09;98010;003;57;Sant Andreu;la Trinitat Vella;182;635;42;346;271;49;26;22298;21290;1008;19725;2573;7356;15/04/15
09;98020;001;57;Sant Andreu;la Trinitat Vella;182;138;14;92;71;1;20;5906;5786;120;5174;732;2527;15/04/15
09;98030;001;57;Sant Andreu;la Trinitat Vella;182;84;1;98;34;58;6;5067;5067;0;4764;303;884;15/04/15
09;98040;001;57;Sant Andreu;la Trinitat Vella;182;180;29;114;80;6;28;6609;6570;39;5847;762;2707;15/04/15
09;98050;001;57;Sant Andreu;la Trinitat Vella;182;182;17;87;68;7;12;6177;6020;157;5549;628;2070;15/04/15
09;98060;001;57;Sant Andreu;la Trinitat Vella;182;578;32;253;210;2;41;16302;15887;415;14590;1712;4270;15/04/15
09;98070;001;57;Sant Andreu;la Trinitat Vella;182;209;18;86;67;0;19;6293;6232;61;5588;705;2518;15/04/15
09;98080;001;57;Sant Andreu;la Trinitat Vella;182;326;5;89;84;0;5;4781;4781;0;3914;867;5552;15/04/15
09;98090;005;57;Sant Andreu;la Trinitat Vella;182;0;14;33;0;0;33;34491;34491;0;34491;0;129687;15/04/15
09;98100;001;57;Sant Andreu;la Trinitat Vella;182;0;12;15;2;0;13;2670;2670;0;2670;0;94330;15/04/15
09;98110;001;57;Sant Andreu;la Trinitat Vella;182;0;1;11;2;0;9;707;707;0;707;0;22553;15/04/15
09;98279;??;59;Sant Andreu;el Bon Pastor;??;0;17;36;0;2;34;15198;13549;1649;15198;0;46432;15/04/15
09;98280;014;59;Sant Andreu;el Bon Pastor;185;0;1;18;0;0;18;13639;13639;0;13639;0;2959;15/04/15
09;98281;011;59;Sant Andreu;el Bon Pastor;185;0;2;0;0;0;0;0;0;0;0;0;13854;15/04/15
09;98293;014;59;Sant Andreu;el Bon Pastor;185;0;8;66;0;40;26;8986;8986;0;8986;0;6855;15/04/15
09;98294;014;59;Sant Andreu;el Bon Pastor;185;328;7;153;123;2;28;9813;9437;376;9073;740;1815;15/04/15
09;98295;014;59;Sant Andreu;el Bon Pastor;185;0;1;0;0;0;0;0;0;0;0;0;1982;15/04/15
09;98296;015;59;Sant Andreu;el Bon Pastor;185;0;9;24;0;0;24;9269;8206;1063;9060;209;5718;15/04/15
09;98297;015;59;Sant Andreu;el Bon Pastor;185;0;1;0;0;0;0;0;0;0;0;0;792;15/04/15
09;98303;014;59;Sant Andreu;el Bon Pastor;185;0;1;0;0;0;0;0;0;0;0;0;76;15/04/15
09;98304;014;59;Sant Andreu;el Bon Pastor;185;744;12;151;114;0;37;11329;10915;414;10226;1103;6483;15/04/15
09;98311;013;59;Sant Andreu;el Bon Pastor;185;574;23;301;241;16;44;22429;22429;0;20745;1684;11933;15/04/15
09;98312;014;59;Sant Andreu;el Bon Pastor;185;284;9;136;119;1;16;10614;10002;612;9914;700;10778;15/04/15
09;98320;013;59;Sant Andreu;el Bon Pastor;185;557;1;220;200;0;20;16703;16703;0;15903;800;7997;15/04/15
09;98330;013;59;Sant Andreu;el Bon Pastor;185;510;1;230;230;0;0;15736;15736;0;15405;331;8695;15/04/15
09;98341;013;59;Sant Andreu;el Bon Pastor;185;172;14;108;84;0;24;6568;6568;0;6127;441;3060;15/04/15
09;98343;013;59;Sant Andreu;el Bon Pastor;185;0;1;171;0;0;171;2150;2150;0;878;1272;2209;15/04/15
09;98344;013;59;Sant Andreu;el Bon Pastor;185;132;1;50;50;0;0;3342;3342;0;3150;192;2106;15/04/15
09;98350;014;59;Sant Andreu;el Bon Pastor;185;3;3;77;0;60;17;5525;3865;1660;4571;954;3114;15/04/15
09;98362;010;59;Sant Andreu;el Bon Pastor;185;2;21;114;1;34;79;36936;34490;2446;34915;2021;15437;15/04/15
09;98363;009;59;Sant Andreu;el Bon Pastor;184;554;9;234;210;0;24;23100;23100;0;20989;2111;27478;15/04/15
09;98364;010;59;Sant Andreu;el Bon Pastor;185;836;33;938;359;391;188;111419;96813;14606;101989;9430;27016;15/04/15
09;98365;010;59;Sant Andreu;el Bon Pastor;185;376;6;249;144;95;10;18887;15827;3060;13811;5076;6913;15/04/15
09;98370;010;59;Sant Andreu;el Bon Pastor;185;197;21;149;99;19;31;10682;10682;0;9729;953;3361;15/04/15
09;98380;011;59;Sant Andreu;el Bon Pastor;185;343;14;187;158;1;28;14556;14556;0;13326;1230;3584;15/04/15
09;98390;011;59;Sant Andreu;el Bon Pastor;185;220;19;160;99;25;36;11405;11405;0;10195;1210;3559;15/04/15
09;98400;011;59;Sant Andreu;el Bon Pastor;185;32;12;12;11;0;1;768;768;0;768;0;1056;15/04/15
09;98410;011;59;Sant Andreu;el Bon Pastor;185;32;12;12;12;0;0;768;768;0;768;0;1043;15/04/15
09;98420;011;59;Sant Andreu;el Bon Pastor;185;26;12;13;12;0;1;771;771;0;771;0;1049;15/04/15
09;98430;011;59;Sant Andreu;el Bon Pastor;185;26;12;12;12;0;0;768;768;0;768;0;1047;15/04/15
09;98440;011;59;Sant Andreu;el Bon Pastor;185;15;12;13;10;0;3;745;745;0;745;0;1026;15/04/15
09;98450;010;59;Sant Andreu;el Bon Pastor;185;194;9;346;91;238;17;13757;11778;1979;12183;1574;2939;15/04/15
09;98460;011;59;Sant Andreu;el Bon Pastor;185;74;3;69;29;33;7;5367;4252;1115;3929;1438;6486;15/04/15
09;98480;011;59;Sant Andreu;el Bon Pastor;185;62;16;17;17;0;0;841;841;0;841;0;811;15/04/15
09;98490;011;59;Sant Andreu;el Bon Pastor;185;40;16;16;16;0;0;816;816;0;816;0;810;15/04/15
09;98500;011;59;Sant Andreu;el Bon Pastor;185;0;2;0;0;0;0;0;0;0;0;0;6681;15/04/15
09;98520;011;59;Sant Andreu;el Bon Pastor;185;40;20;22;22;0;0;1068;1068;0;1068;0;1011;15/04/15
09;98530;011;59;Sant Andreu;el Bon Pastor;185;40;20;22;22;0;0;1068;1068;0;1068;0;1011;15/04/15
09;98540;011;59;Sant Andreu;el Bon Pastor;185;52;16;18;18;0;0;864;864;0;864;0;809;15/04/15
09;98550;011;59;Sant Andreu;el Bon Pastor;185;25;16;17;17;0;0;840;840;0;840;0;811;15/04/15
09;98560;011;59;Sant Andreu;el Bon Pastor;185;39;20;20;20;0;0;1020;1020;0;1020;0;1009;15/04/15
09;98570;011;59;Sant Andreu;el Bon Pastor;185;46;20;25;25;0;0;1140;1140;0;1140;0;1012;15/04/15
09;98580;011;59;Sant Andreu;el Bon Pastor;185;45;20;26;26;0;0;1164;1164;0;1164;0;1012;15/04/15
09;98590;011;59;Sant Andreu;el Bon Pastor;185;60;20;22;22;0;0;1070;1070;0;1070;0;1009;15/04/15
09;98600;011;59;Sant Andreu;el Bon Pastor;185;50;16;18;17;0;1;860;860;0;860;0;811;15/04/15
09;98610;011;59;Sant Andreu;el Bon Pastor;185;49;16;16;16;0;0;816;816;0;816;0;810;15/04/15
09;98620;011;59;Sant Andreu;el Bon Pastor;185;57;20;25;25;0;0;1139;1139;0;1139;0;1016;15/04/15
09;98630;011;59;Sant Andreu;el Bon Pastor;185;29;20;25;23;0;2;1142;1142;0;1142;0;1016;15/04/15
09;98661;011;59;Sant Andreu;el Bon Pastor;185;120;3;60;54;0;6;3144;3144;0;2794;350;3451;15/04/15
09;98662;011;59;Sant Andreu;el Bon Pastor;185;154;2;60;52;0;8;3154;3154;0;2804;350;807;15/04/15
09;98690;010;59;Sant Andreu;el Bon Pastor;185;55;4;45;18;1;26;3475;2804;671;2865;610;1202;15/04/15
09;98700;010;59;Sant Andreu;el Bon Pastor;185;149;2;171;65;106;0;10636;6429;4207;6997;3639;5744;15/04/15
09;98730;010;59;Sant Andreu;el Bon Pastor;185;0;1;0;0;0;0;0;0;0;0;0;1735;15/04/15
09;98731;009;59;Sant Andreu;el Bon Pastor;184;0;1;0;0;0;0;0;0;0;0;0;2148;15/04/15
09;98820;011;59;Sant Andreu;el Bon Pastor;185;26;16;16;16;0;0;816;816;0;816;0;810;15/04/15
09;98830;011;59;Sant Andreu;el Bon Pastor;185;41;16;18;18;0;0;864;864;0;864;0;809;15/04/15
09;98860;011;59;Sant Andreu;el Bon Pastor;185;28;12;16;16;0;0;708;708;0;708;0;612;15/04/15
09;98870;011;59;Sant Andreu;el Bon Pastor;185;40;16;16;16;0;0;816;816;0;816;0;809;15/04/15
09;98880;011;59;Sant Andreu;el Bon Pastor;185;32;16;21;21;0;0;936;936;0;936;0;811;15/04/15
09;98890;011;59;Sant Andreu;el Bon Pastor;185;47;16;17;17;0;0;840;840;0;840;0;813;15/04/15
09;98900;011;59;Sant Andreu;el Bon Pastor;185;33;16;15;13;0;2;714;714;0;714;0;809;15/04/15
09;98910;011;59;Sant Andreu;el Bon Pastor;185;38;16;19;19;0;0;888;888;0;888;0;811;15/04/15
09;98921;009;59;Sant Andreu;el Bon Pastor;184;427;22;241;214;0;27;20239;20239;0;19133;1106;17627;15/04/15
09;98922;009;59;Sant Andreu;el Bon Pastor;184;0;1;0;0;0;0;0;0;0;0;0;496;15/04/15
09;98923;007;58;Sant Andreu;Baro de Viver;183;0;1;0;0;0;0;0;0;0;0;0;7356;15/04/15
09;98930;009;59;Sant Andreu;el Bon Pastor;184;0;71;398;0;78;320;141778;134436;7342;137218;4560;90511;15/04/15
09;98942;009;59;Sant Andreu;el Bon Pastor;184;0;18;72;0;2;70;79595;76963;2632;79595;0;53407;15/04/15
09;98943;009;59;Sant Andreu;el Bon Pastor;184;0;33;338;0;216;122;60743;52375;8368;57492;3251;34491;15/04/15
09;98944;009;59;Sant Andreu;el Bon Pastor;184;0;29;116;0;3;113;43882;43272;610;43882;0;30318;15/04/15
09;98950;009;59;Sant Andreu;el Bon Pastor;184;0;29;123;0;1;122;70608;70318;290;70608;0;54609;15/04/15
09;98960;009;59;Sant Andreu;el Bon Pastor;184;0;46;233;2;32;199;105074;99688;5386;101922;3152;63571;15/04/15
09;98981;007;58;Sant Andreu;Baro de Viver;183;613;5;399;310;75;14;28473;26652;1821;23361;5112;8393;15/04/15
09;99000;007;58;Sant Andreu;Baro de Viver;183;0;4;11;1;0;10;3485;3485;0;3485;0;14094;15/04/15
09;99011;007;58;Sant Andreu;Baro de Viver;183;249;2;138;124;0;14;10242;10242;0;9259;983;4106;15/04/15
09;99012;007;58;Sant Andreu;Baro de Viver;183;1;3;20;0;0;20;3662;3662;0;3318;344;3823;15/04/15
09;99061;007;58;Sant Andreu;Baro de Viver;183;160;1;128;60;64;4;8542;6370;2172;6419;2123;1086;15/04/15
09;99101;006;58;Sant Andreu;Baro de Viver;183;195;1;189;80;104;5;11277;8353;2924;10363;914;1406;15/04/15
09;99141;006;58;Sant Andreu;Baro de Viver;183;159;1;107;60;43;4;7859;6638;1221;7107;752;1117;15/04/15
09;99201;006;58;Sant Andreu;Baro de Viver;183;89;2;94;49;45;0;5351;5351;0;4716;635;2027;15/04/15
09;99260;006;58;Sant Andreu;Baro de Viver;183;731;19;473;314;102;57;35273;35273;0;30939;4334;16377;15/04/15
09;99270;001;57;Sant Andreu;la Trinitat Vella;182;0;1;0;0;0;0;0;0;0;0;0;19140;15/04/15
09;99281;007;58;Sant Andreu;Baro de Viver;183;221;1;248;114;128;6;12692;12692;0;11697;995;3566;15/04/15
09;99300;015;59;Sant Andreu;el Bon Pastor;185;0;1;0;0;0;0;0;0;0;0;0;10544;15/04/15
10;05081;095;71;Sant Marti;Provençals del Poblenou;223;1260;46;1347;601;544;202;99273;82423;16850;82185;17088;59325;15/04/15
10;05090;017;64;Sant Marti;el Camp de l'Arpa del Clot;203;739;16;773;382;326;65;52566;47241;5325;45395;7171;7407;15/04/15
10;05100;018;64;Sant Marti;el Camp de l'Arpa del Clot;203;208;22;158;128;0;30;10568;10568;0;9482;1086;3362;15/04/15
10;05110;041;65;Sant Marti;el Clot;207;1206;31;1010;605;311;94;68361;65384;2977;62022;6406;12206;15/04/15
10;05253;041;65;Sant Marti;el Clot;207;69;22;77;50;0;27;11768;11768;0;11221;547;17496;15/04/15
10;05398;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;1;2;0;0;2;16328;16328;0;16328;0;35292;15/04/15
10;05399;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;1;0;0;0;0;0;0;0;0;0;2501;15/04/15
10;05402;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;24;13;118;47;0;71;11163;11163;0;10841;322;12485;15/04/15
10;05403;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;4;0;0;0;0;0;0;0;0;0;5864;15/04/15
10;05404;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;3;1;0;0;1;672;672;0;672;0;5515;15/04/15
10;05405;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;5;0;0;0;0;0;0;0;0;0;25796;15/04/15
10;05420;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;578;10;275;265;0;10;22957;22957;0;21423;1534;6153;15/04/15
10;05430;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;81;11;49;38;0;11;8489;8489;0;8170;319;6736;15/04/15
10;05440;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;28;16;70;16;0;54;17305;17228;77;17180;125;12434;15/04/15
10;05450;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;76;18;204;53;78;73;50600;46524;4076;48070;2530;11794;15/04/15
10;05460;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;9;97;0;46;51;34566;33018;1548;31885;2681;12599;15/04/15
10;05470;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;340;15;324;179;92;53;19524;15958;3566;15623;3901;12252;15/04/15
10;05483;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;69;15;114;52;44;18;11872;10985;887;10648;1224;12812;15/04/15
10;05502;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;2;7;42;0;0;42;35386;35386;0;34427;959;11402;15/04/15
10;05503;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;296;6;579;102;416;61;73248;49805;23443;61083;12165;13288;15/04/15
10;05504;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;5;0;0;0;0;0;0;0;0;0;3967;15/04/15
10;05510;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;143;3;76;69;0;7;7526;7526;0;6918;608;1385;15/04/15
10;05520;044;66;Sant Marti;el Parc i la Llacuna del Poblenou;209;500;7;348;277;29;42;34855;34557;298;31685;3170;3908;15/04/15
10;05540;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;11;37;0;0;37;27601;27601;0;27367;234;12218;15/04/15
10;05550;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;10;11;58;6;6;46;27485;27485;0;27344;141;11652;15/04/15
10;05560;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;0;9;66;0;2;64;32106;27740;4366;31050;1056;12444;15/04/15
10;05570;042;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;124;15;106;58;0;48;15316;15316;0;14785;531;11481;15/04/15
10;05580;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;106;19;130;56;4;70;31245;27633;3612;29777;1671;11951;15/04/15
10;05590;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;14;8;94;0;2;92;28841;24940;3901;27978;881;12395;15/04/15
10;05600;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;45;10;286;41;141;104;31094;24770;6324;25802;5292;13913;15/04/15
10;05613;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;25;11;274;0;46;228;52557;47839;4718;49334;3223;12875;15/04/15
10;05620;044;66;Sant Marti;el Parc i la Llacuna del Poblenou;209;661;15;903;344;439;120;69221;63034;6187;61964;7257;10836;15/04/15
10;05630;050;66;Sant Marti;el Parc i la Llacuna del Poblenou;209;594;6;565;243;217;105;44826;35322;9504;42006;2820;11021;15/04/15
10;05643;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;135;15;290;58;92;140;42367;39978;2389;38734;3633;11309;15/04/15
10;05650;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;167;16;170;84;29;57;23107;20873;2234;21528;1683;9534;15/04/15
10;05660;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;82;11;139;56;34;49;21518;19898;1620;20963;555;4286;15/04/15
10;05670;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;79;4;67;58;0;9;3602;3602;0;3349;253;687;15/04/15
10;05680;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;89;6;174;46;83;45;11878;9579;2299;9145;2733;3150;15/04/15
10;05690;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;99;13;151;79;10;62;12819;12819;0;11889;930;6434;15/04/15
10;05700;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;95;14;203;43;0;160;63999;55894;8105;57186;6813;9304;15/04/15
10;05711;056;68;Sant Marti;el Poblenou;212;104;8;74;52;0;22;6774;6774;0;6420;354;2528;15/04/15
10;05712;056;68;Sant Marti;el Poblenou;212;173;27;154;88;0;66;14978;14978;0;14293;685;9235;15/04/15
10;05720;056;68;Sant Marti;el Poblenou;212;139;17;204;84;47;73;38036;34202;3834;35372;2664;12440;15/04/15
10;05730;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;68;15;102;34;0;68;31177;31177;0;30360;817;11277;15/04/15
10;05741;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;32;18;44;21;0;23;6831;6831;0;6677;154;5766;15/04/15
10;05742;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;4;3;200;0;89;111;29949;24884;5065;27457;2492;5196;15/04/15
10;05750;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;52;12;344;37;134;173;45017;40763;4254;40849;4215;13183;15/04/15
10;05763;043;66;Sant Marti;el Parc i la Llacuna del Poblenou;208;77;18;200;35;3;162;37798;35298;2500;34834;2964;10878;15/04/15
10;05770;050;66;Sant Marti;el Parc i la Llacuna del Poblenou;209;353;11;358;148;116;94;25073;22309;2764;21474;3599;10360;15/04/15
10;05780;051;67;Sant Marti;la Vila Olimpica del Poblenou;210;395;17;553;214;192;147;44808;38886;5922;37364;7444;11057;15/04/15
